timestep,temperature,pressure,battery,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
900,25.193405,1067.8015,66.32898,0.9203088,-0.16962044,-0.30675894,-0.06737289,-0.12042102,0.77439415,0.065755844,0.1306634,-0.328915,-0.279385,0.41364896,-0.44297576,0.44704852,-0.4116855,0.76757467,-0.013584226
901,25.351585,1050.2607,65.063034,0.87968624,-0.15446015,-0.36867535,-0.1304311,-0.13330957,0.726097,0.058190197,0.13973635,-0.29985252,-0.27105603,0.45778006,-0.4362109,0.40010652,-0.42670998,0.70790046,-0.060766153
902,24.757582,1045.5996,63.25139,0.84783375,-0.1822167,-0.3895439,-0.124599606,-0.16860425,0.7136195,0.08654921,0.12961042,-0.2599746,-0.22920905,0.42544547,-0.45147854,0.3804556,-0.4147766,0.6673695,-0.0617112
903,25.296452,1028.0424,65.61848,0.8069322,-0.14126915,-0.4105817,-0.19222851,-0.14530963,0.67052686,0.03704658,0.17433222,-0.26084056,-0.28100908,0.5269822,-0.40901908,0.33939403,-0.44785848,0.6428615,-0.10384912
904,24.617,1015.9489,64.103325,0.7472824,-0.16730824,-0.4422301,-0.20381878,-0.1863195,0.64002633,0.059234306,0.17717962,-0.20556173,-0.24183877,0.516153,-0.4145245,0.29883572,-0.4421453,0.5799536,-0.11682184
905,23.200666,1058.3263,64.72968,0.8113401,-0.25569835,-0.30028793,-0.014855877,-0.20720887,0.7572224,0.12718058,0.13453388,-0.22336137,-0.1970758,0.33751598,-0.4589247,0.4005553,-0.3798488,0.6837556,0.015870214
906,23.778015,1047.8829,66.0564,0.7986727,-0.2201699,-0.32044008,-0.066418245,-0.18469813,0.7301022,0.091318354,0.15927446,-0.2342234,-0.23492964,0.40807587,-0.4330466,0.37862796,-0.4038622,0.674107,-0.016833246
907,23.667442,1023.2114,65.422935,0.72155166,-0.21077743,-0.38312283,-0.13700217,-0.2075657,0.66616917,0.080003984,0.18510224,-0.18398541,-0.22787173,0.46870312,-0.41469318,0.3099823,-0.42259535,0.5915274,-0.06873671
908,24.689037,1045.4773,64.793,0.83725595,-0.18138808,-0.36663276,-0.116964445,-0.16152751,0.7167208,0.075039074,0.14580868,-0.262919,-0.24747325,0.44021726,-0.43744808,0.3803569,-0.41843525,0.67698133,-0.053289555
909,24.238356,1029.9254,62.860416,0.7790599,-0.1961015,-0.41783112,-0.15005302,-0.19907561,0.6753439,0.09170742,0.14793652,-0.2094602,-0.2106847,0.44472232,-0.44211587,0.3324017,-0.4186941,0.60531694,-0.081902176
910,24.032316,1080.7336,64.159035,0.91885436,-0.23466484,-0.27783486,0.01398316,-0.16749093,0.8092356,0.12708275,0.096425444,-0.29488674,-0.21143031,0.30108753,-0.4822899,0.46946803,-0.37234944,0.7659907,0.037263438
911,22.896206,1087.1014,62.739674,0.8949814,-0.29254475,-0.2541752,0.07722157,-0.21298362,0.8286104,0.17595467,0.078240976,-0.2533304,-0.15548421,0.21735983,-0.5079189,0.4747068,-0.34181365,0.75044125,0.07677485
912,23.004145,1052.7589,65.35148,0.78283113,-0.25929806,-0.29944238,-0.020886615,-0.2137287,0.7451999,0.12277969,0.14887078,-0.20787948,-0.200183,0.35241163,-0.4486206,0.38381776,-0.38337815,0.6671104,0.012365609
913,23.407333,1054.326,63.936684,0.8119235,-0.24592552,-0.32574928,-0.0382396,-0.20720226,0.7443256,0.12508097,0.13076186,-0.22185257,-0.19389324,0.34925812,-0.46113807,0.39124164,-0.38476172,0.6700725,-0.0019319504
914,22.891008,1057.3729,60.1147,0.8163645,-0.2801286,-0.35886022,-0.019440219,-0.2475595,0.7472152,0.1748474,0.0898108,-0.19086018,-0.1263832,0.2749625,-0.50235593,0.39215618,-0.36091256,0.6398509,0.0024657547
915,22.59521,1050.7972,61.829514,0.7753198,-0.28479296,-0.34260312,-0.020610362,-0.2514291,0.73529077,0.16294906,0.11702579,-0.17374873,-0.14101811,0.30085462,-0.48144862,0.3723372,-0.36697748,0.62610894,0.0044169873
916,22.765781,1041.5233,65.47559,0.737525,-0.26233235,-0.31748244,-0.043577462,-0.22828059,0.71787465,0.11927578,0.16560616,-0.17880148,-0.19648759,0.37655944,-0.43744847,0.3509375,-0.38982803,0.6285201,-0.004136294
917,23.16123,1036.1067,63.0324,0.74978375,-0.24734262,-0.37394702,-0.084704265,-0.23267213,0.69709533,0.12505305,0.14603055,-0.17622477,-0.1777049,0.38201743,-0.45250657,0.33866015,-0.3943077,0.60230047,-0.037504815
918,22.287855,1036.4521,63.438004,0.71057594,-0.2852406,-0.3453786,-0.044706345,-0.26109025,0.7032978,0.1460383,0.15323377,-0.14214557,-0.15539907,0.34789246,-0.45377436,0.33118653,-0.37964556,0.5875555,-0.010229632
919,21.853064,1022.29865,63.946545,0.6459504,-0.29415473,-0.35979345,-0.06633937,-0.28202742,0.6702703,0.1423122,0.17845643,-0.10130203,-0.15115373,0.376476,-0.43715996,0.28864282,-0.38645756,0.53866357,-0.025662683
920,22.338835,1029.1737,64.25881,0.68679464,-0.27629378,-0.35196477,-0.06583591,-0.2585821,0.68600553,0.13168167,0.17082343,-0.13472074,-0.16929872,0.38073868,-0.43858165,0.31236067,-0.38978365,0.57248753,-0.023509443
921,21.658386,1051.3464,64.13203,0.72509444,-0.32097366,-0.28555894,0.028933972,-0.27017915,0.7461095,0.16947721,0.14361921,-0.14478007,-0.14177707,0.28476584,-0.46569675,0.36591372,-0.3568649,0.62472516,0.042212695
922,21.798216,1055.6141,62.41389,0.75226605,-0.3217414,-0.30321154,0.029960915,-0.27329496,0.75291634,0.18387078,0.11997626,-0.1513631,-0.122619115,0.258893,-0.48514885,0.37790108,-0.35012445,0.62802017,0.03978063
923,21.6082,1041.8428,62.092552,0.70343137,-0.3221002,-0.33450067,-0.0038028508,-0.29043478,0.7179564,0.18083303,0.13523719,-0.11811948,-0.11505098,0.2875629,-0.4752924,0.3383316,-0.35838932,0.57940066,0.014588356
924,21.500978,1013.7967,62.383358,0.6118561,-0.30812284,-0.39215598,-0.081529975,-0.30947864,0.64719033,0.15872975,0.17486185,-0.06571452,-0.12099358,0.36866975,-0.44496924,0.26107877,-0.3831431,0.4934408,-0.040520832
925,21.342173,1040.8894,62.666595,0.68615913,-0.33185786,-0.3219605,0.006710246,-0.29692948,0.71802634,0.18248335,0.1434055,-0.10764098,-0.11442704,0.28535658,-0.47044268,0.3334399,-0.35629,0.57502025,0.022622108
926,21.328777,1056.3328,64.04009,0.72624576,-0.33899623,-0.2670335,0.05765015,-0.27948064,0.7604122,0.18341942,0.13756073,-0.13946319,-0.1291664,0.25485006,-0.47332725,0.3761696,-0.34611157,0.6321963,0.061723843
927,20.9733,1021.1706,61.59675,0.61482704,-0.33815458,-0.37279582,-0.03945805,-0.32871944,0.66725767,0.18608178,0.15940973,-0.053646505,-0.09245948,0.31536245,-0.46249354,0.27546105,-0.3645085,0.49878412,-0.013369158
928,20.941372,1039.035,61.908066,0.6664373,-0.35027638,-0.326621,0.015996248,-0.3170733,0.7138369,0.19865137,0.13964996,-0.08479929,-0.092079155,0.26497072,-0.47774726,0.3239697,-0.3484876,0.5550705,0.026746094
929,20.50358,1036.9038,63.07296,0.6352712,-0.36543247,-0.3042109,0.032347694,-0.32673204,0.7129477,0.19901334,0.15607047,-0.06742883,-0.094077334,0.26547414,-0.4671617,0.31451896,-0.3462309,0.5477787,0.03973791
930,21.20429,1034.8331,62.294674,0.66337276,-0.334987,-0.33755374,-0.0065514147,-0.30784005,0.7024746,0.18464439,0.14797628,-0.08986774,-0.10632913,0.29302317,-0.46853417,0.31536338,-0.35824084,0.55075365,0.012076095
931,20.477894,1045.892,61.71679,0.66787446,-0.37567174,-0.3017895,0.055713415,-0.3306323,0.7334294,0.21866721,0.13069639,-0.076810956,-0.07355616,0.2226606,-0.48889554,0.33793336,-0.33331698,0.564642,0.053583205
932,21.016533,1009.21826,62.29939,0.5770068,-0.32683945,-0.39156577,-0.07452229,-0.33006114,0.6377891,0.16919994,0.18185821,-0.037259594,-0.10546363,0.36028433,-0.44373617,0.24376252,-0.37843695,0.46836996,-0.036848135
933,20.820927,1050.4982,66.097466,0.67654634,-0.35268486,-0.23893356,0.06894195,-0.28833172,0.7521632,0.17503734,0.16817197,-0.11617836,-0.14148808,0.2732746,-0.45112863,0.35647014,-0.34876803,0.6187001,0.072756425
934,20.762712,1025.6812,62.56832,0.6147939,-0.34799033,-0.34357768,-0.013805345,-0.3274445,0.68183744,0.18715867,0.16436464,-0.056581125,-0.09778219,0.30396277,-0.45916086,0.2862312,-0.35960928,0.5152719,0.006405771
935,19.81511,1045.0626,61.612743,0.6367146,-0.4047419,-0.28834856,0.08147752,-0.35542455,0.73452044,0.23727056,0.13336053,-0.047434524,-0.051390264,0.19533265,-0.49257344,0.32904583,-0.3219186,0.54705036,0.07016939
936,20.850733,1035.2948,62.479103,0.64838755,-0.35048577,-0.32496795,0.010662496,-0.31902286,0.70585066,0.19322379,0.15068355,-0.07671395,-0.09750425,0.2784906,-0.4691837,0.31322616,-0.35207227,0.5459197,0.023887813
937,20.151777,1083.2563,62.19189,0.76524866,-0.4129404,-0.20109126,0.18230098,-0.3166198,0.8318424,0.2536659,0.08860728,-0.13051501,-0.06223282,0.10409206,-0.5238179,0.43671748,-0.29463148,0.67547125,0.14407237
938,21.09701,1063.9467,63.165947,0.74335647,-0.3562945,-0.2558383,0.08739394,-0.28856573,0.7793924,0.20351788,0.11971716,-0.13976076,-0.10878038,0.2126171,-0.49031913,0.39408568,-0.33227104,0.64399874,0.0806088
939,20.445269,1055.1957,60.12068,0.70225453,-0.38701007,-0.30180672,0.07953048,-0.33608198,0.7542794,0.24083915,0.10248883,-0.08552268,-0.049577806,0.17591658,-0.5132055,0.36199597,-0.3192467,0.58053726,0.067245364
940,20.1318,1064.6976,62.439106,0.706635,-0.40129974,-0.23977223,0.12884939,-0.32706237,0.78486043,0.23715365,0.11518368,-0.09816736,-0.06850163,0.16057861,-0.50297225,0.3861351,-0.3120916,0.6200953,0.106399074
941,19.630877,1045.9526,64.59806,0.6174042,-0.40614122,-0.24008814,0.10182953,-0.34287316,0.7436809,0.21731538,0.16347945,-0.05297035,-0.08491066,0.2184034,-0.46681255,0.33141258,-0.32704833,0.568002,0.09032591
942,20.659758,1045.8015,63.625885,0.66667974,-0.36287355,-0.28003564,0.05385235,-0.3123169,0.73604846,0.19706824,0.14960775,-0.0916397,-0.104594156,0.25228232,-0.47015372,0.34062055,-0.34255624,0.58247924,0.056576118
943,19.97293,1011.4658,61.252693,0.54289687,-0.3770622,-0.37452742,-0.026289508,-0.3724362,0.64686346,0.20897469,0.17243516,0.006215319,-0.058180287,0.2968601,-0.46127567,0.23892039,-0.35449246,0.44497812,-0.0070614666
944,20.716488,1041.4615,62.071728,0.6631923,-0.36139044,-0.31307155,0.033431858,-0.32260263,0.721544,0.2054241,0.13909146,-0.08034614,-0.08666269,0.24997869,-0.4798761,0.32844502,-0.34274775,0.55886644,0.03898053
945,19.941254,1087.1321,64.37155,0.7576456,-0.41939938,-0.15651938,0.21001813,-0.30820817,0.8471931,0.24379843,0.10673648,-0.13704675,-0.083673686,0.10817316,-0.5086603,0.44647565,-0.29405516,0.69900113,0.1677797
946,20.928688,1043.9686,62.68143,0.6773131,-0.3521075,-0.30420431,0.033726692,-0.30971614,0.7280854,0.19629428,0.14123814,-0.09591955,-0.1009512,0.25863212,-0.47561574,0.33773527,-0.3461212,0.57564294,0.04093817
947,19.41486,1078.2874,60.82723,0.7240933,-0.44572982,-0.21282488,0.19484049,-0.35441676,0.8202014,0.28187904,0.08402303,-0.08590531,-0.021845425,0.07153314,-0.5354023,0.415077,-0.28181154,0.6342427,0.14848165
948,20.096619,1024.4137,61.51758,0.5865705,-0.3792501,-0.3442348,0.007702619,-0.35851365,0.6799429,0.21367599,0.15792632,-0.022613183,-0.06306547,0.26711366,-0.4711818,0.27555698,-0.34562477,0.48922914,0.018020585
949,19.66752,1034.7156,61.54873,0.5989831,-0.40478936,-0.30926606,0.05689761,-0.3673701,0.7086306,0.23358978,0.1466605,-0.022947937,-0.047900185,0.21866465,-0.48355085,0.2993729,-0.32859132,0.51173574,0.05215338
950,19.780693,1064.9584,60.814312,0.6995872,-0.42100313,-0.25288978,0.13944125,-0.34954146,0.78411657,0.26112604,0.09963834,-0.0777168,-0.035843994,0.12635794,-0.5201589,0.38240296,-0.30055273,0.60124654,0.10980941
951,20.090694,1073.0675,61.51944,0.7346389,-0.41075295,-0.2323052,0.15247154,-0.32917097,0.80470335,0.25296828,0.0951339,-0.107527286,-0.05339213,0.12383574,-0.52012503,0.4079719,-0.30082116,0.63798034,0.121279225
952,19.722557,1042.77,63.59219,0.6164222,-0.40250757,-0.26372048,0.08513403,-0.3477966,0.7330514,0.22089913,0.15693551,-0.04728906,-0.075115666,0.2203825,-0.47243488,0.32305953,-0.3284974,0.5527602,0.076587096
953,20.09992,1036.5194,62.69622,0.618124,-0.38398418,-0.300109,0.047372103,-0.34370875,0.7132995,0.21314651,0.1543324,-0.04852821,-0.07640567,0.24494481,-0.47242472,0.3092491,-0.33820823,0.53510386,0.048725814
954,19.597641,1061.9772,62.57145,0.67425704,-0.42287964,-0.23064423,0.14422596,-0.34694347,0.78090847,0.24862884,0.12219198,-0.07174258,-0.053900477,0.14702317,-0.5018709,0.37351322,-0.3054598,0.60124654,0.11636348
955,19.938055,1030.1775,60.933155,0.59990454,-0.39140752,-0.3351118,0.029744089,-0.36430752,0.69437736,0.22775503,0.14514151,-0.02384077,-0.04919028,0.2367425,-0.48323855,0.28933278,-0.33568823,0.4991024,0.032175615
956,20.303438,1073.5546,61.21193,0.74690497,-0.40240073,-0.2408568,0.14374223,-0.32320094,0.80424243,0.25011832,0.090507165,-0.116015434,-0.055951122,0.12811723,-0.5223232,0.411224,-0.30322197,0.6417679,0.114933476
957,20.304874,1004.1122,61.246635,0.53508776,-0.35765657,-0.3999133,-0.062458128,-0.36509883,0.6262854,0.1939093,0.18053949,0.0053263754,-0.070030354,0.33273247,-0.45215935,0.22218399,-0.36715934,0.42958543,-0.032082662
958,20.144564,1028.8348,60.780098,0.6055974,-0.3817771,-0.34555852,0.016354397,-0.3587095,0.68956476,0.22227208,0.14448237,-0.029469222,-0.05395442,0.24787468,-0.48219988,0.28763273,-0.3401368,0.49830574,0.022805065
959,19.928768,1054.0741,61.677338,0.6688808,-0.40533775,-0.2696309,0.103554994,-0.34549662,0.7571628,0.24081235,0.12192734,-0.068177074,-0.05407656,0.17446998,-0.5004292,0.35474646,-0.3158688,0.57755184,0.08632061
960,19.33847,1003.5501,61.127304,0.49147573,-0.4003798,-0.37837797,-0.022863448,-0.4006538,0.62959963,0.22127593,0.18391937,0.046901226,-0.038012415,0.29134774,-0.45787317,0.21100645,-0.35004497,0.406156,-0.006385714
961,20.481377,990.45953,61.229267,0.50129807,-0.34111628,-0.43598628,-0.11067264,-0.3672011,0.59034,0.17818253,0.19728635,0.02196002,-0.07804848,0.38029057,-0.43764538,0.18674985,-0.3828024,0.3914865,-0.06609031
962,20.136923,1077.2024,61.340477,0.75011146,-0.41180083,-0.22646978,0.16217452,-0.32612532,0.8147091,0.2565589,0.08777827,-0.115986496,-0.051676128,0.11165711,-0.5256929,0.41958225,-0.29729387,0.65029716,0.12794657
963,20.567572,1051.1112,59.152824,0.6996909,-0.381348,-0.32775748,0.058960766,-0.34022415,0.7412553,0.24252024,0.09737559,-0.0796825,-0.041430276,0.1822966,-0.5174049,0.3515133,-0.32218903,0.5634786,0.05089338
964,20.790459,1052.7156,62.382465,0.6993036,-0.36457938,-0.28477165,0.064686,-0.3111965,0.75062907,0.20974481,0.12743843,-0.10432434,-0.090914376,0.22358394,-0.48792043,0.36000416,-0.33469027,0.59720445,0.062084287
965,22.158257,1004.5566,63.852936,0.60570204,-0.26947716,-0.40958136,-0.13249627,-0.28249702,0.6230254,0.12038637,0.19918904,-0.08255765,-0.16302994,0.44075006,-0.4185504,0.24330425,-0.4079207,0.49025822,-0.07231765
966,20.499931,1054.3241,61.636826,0.6949239,-0.38030735,-0.2840929,0.0795463,-0.32522404,0.7547729,0.22553085,0.11890039,-0.092172235,-0.071545966,0.19791976,-0.49799773,0.36106297,-0.32571566,0.5903219,0.07047382
967,20.520687,1036.4023,62.06851,0.6391809,-0.36681917,-0.3197756,0.026834413,-0.33267868,0.7095796,0.20680909,0.14637734,-0.06334916,-0.08141973,0.25636935,-0.47586644,0.31272787,-0.3438889,0.5391441,0.033800885
968,20.147873,1064.1382,61.11831,0.71179867,-0.4034717,-0.2598466,0.12217343,-0.33505017,0.78072083,0.24766304,0.10233444,-0.09271115,-0.05163508,0.14803538,-0.51455337,0.38398844,-0.30880547,0.60890883,0.09898612
969,20.393028,1039.0137,63.149334,0.63649076,-0.37149498,-0.2955006,0.0436292,-0.3289188,0.7190792,0.20311578,0.15456988,-0.0668287,-0.091181345,0.25536215,-0.4691682,0.3192134,-0.34255403,0.55242014,0.047677293
970,20.730556,1056.0167,60.669624,0.7147293,-0.3735573,-0.29950973,0.07146847,-0.3219905,0.7560004,0.22885153,0.10589859,-0.10094327,-0.06570191,0.19199556,-0.5074209,0.36738378,-0.32528675,0.59327805,0.06329237
971,21.368298,1062.9258,63.81417,0.74913716,-0.34203503,-0.25603554,0.07478958,-0.275474,0.77666104,0.18957914,0.12657714,-0.15176311,-0.12613623,0.23462595,-0.4818378,0.39437854,-0.34006062,0.6515404,0.07358427
972,21.07318,1062.623,61.62882,0.7454468,-0.3602738,-0.2796676,0.0794605,-0.29978746,0.7730705,0.21638662,0.10580245,-0.13046768,-0.08793816,0.19816156,-0.5033485,0.38933477,-0.32830486,0.6280058,0.07176323
973,21.800177,1033.574,62.393456,0.68525076,-0.30755073,-0.35416996,-0.035652325,-0.28673494,0.6963647,0.16626059,0.14822374,-0.112790704,-0.12671894,0.32354593,-0.46316287,0.31789836,-0.37034693,0.5604746,-0.007060617
974,21.272001,1047.3538,61.55946,0.70795137,-0.3418347,-0.32074293,0.02531223,-0.3023988,0.7327623,0.19918942,0.12401597,-0.11172891,-0.09628962,0.25084978,-0.4875707,0.34968928,-0.34567106,0.5850548,0.0334702
975,21.57275,1046.3121,61.679726,0.71742666,-0.3275537,-0.32908216,0.009648949,-0.29155517,0.7287773,0.18897624,0.1253854,-0.1228618,-0.107591964,0.26824215,-0.48379937,0.34990472,-0.35237214,0.58924204,0.023258999
976,22.258293,1069.4708,62.452354,0.81454504,-0.31017396,-0.28250626,0.051412195,-0.24823119,0.7861383,0.18193378,0.10062957,-0.19486761,-0.13496272,0.23843612,-0.49626443,0.42021134,-0.34572953,0.68061614,0.056258008
977,21.495796,1030.1964,62.526844,0.66095895,-0.31853178,-0.352359,-0.032128036,-0.2988125,0.68954337,0.17082871,0.15517017,-0.09476063,-0.11952338,0.3218473,-0.46016076,0.3057649,-0.36842632,0.54457396,-0.0050008595
978,22.195063,1079.7937,60.583164,0.8519622,-0.32419243,-0.28320765,0.078681976,-0.25585353,0.8092169,0.20813212,0.06843577,-0.20302865,-0.10620279,0.18429852,-0.5242918,0.4465838,-0.32933113,0.6969397,0.07175413
979,21.834759,1014.55524,60.81216,0.63616383,-0.29768836,-0.42073816,-0.098804615,-0.30689245,0.64429116,0.163655,0.15647599,-0.07478133,-0.11059749,0.36313692,-0.45849338,0.26552057,-0.38354588,0.49127042,-0.055246443
980,22.500782,1039.2129,62.04739,0.7348361,-0.28099975,-0.36378646,-0.050234288,-0.26047504,0.7065142,0.15436506,0.1345934,-0.15040195,-0.14318186,0.33329388,-0.46828696,0.33998922,-0.37660888,0.59025,-0.01649642
981,22.10504,1055.849,59.826508,0.77853477,-0.31465927,-0.34645623,0.008967921,-0.2783136,0.74679637,0.19789666,0.09198263,-0.15443611,-0.098021574,0.24228743,-0.50769997,0.38004768,-0.34738228,0.6161106,0.020269394
982,22.358906,986.33997,60.97264,0.5724176,-0.2559661,-0.4965938,-0.20467432,-0.30432978,0.56957114,0.1250396,0.1924552,-0.04778786,-0.13480565,0.47051144,-0.42582643,0.19398624,-0.41932905,0.41742736,-0.12919058
983,21.722553,1074.4553,62.121906,0.8077483,-0.33790824,-0.26208147,0.08822736,-0.26637098,0.80102766,0.20364797,0.092960626,-0.1800597,-0.11267925,0.19694546,-0.5072052,0.42827827,-0.33055797,0.6818668,0.08056931
984,22.802086,1081.1168,59.979897,0.8854784,-0.29964507,-0.30394554,0.05447364,-0.23715319,0.80827534,0.19757934,0.058124036,-0.22819903,-0.11714651,0.19979978,-0.5279583,0.455844,-0.33709103,0.7095814,0.05470471
985,23.5244,1068.812,60.820557,0.87577236,-0.25769573,-0.3388111,-0.0104561895,-0.21362741,0.77466935,0.16039816,0.07971676,-0.2399292,-0.1535125,0.27661014,-0.50393265,0.42999682,-0.36389995,0.6937467,0.011821821
986,23.390562,1026.0834,60.071915,0.7431135,-0.23802006,-0.44398302,-0.13404594,-0.24900599,0.66433764,0.13619553,0.12778023,-0.15667331,-0.1477242,0.3880243,-0.46861112,0.31188717,-0.39845216,0.55456024,-0.07818259
987,22.734137,1038.2483,59.758568,0.75282705,-0.2756674,-0.40376943,-0.07064627,-0.26698416,0.69829166,0.16688439,0.11149666,-0.14948803,-0.1204486,0.32040903,-0.4872607,0.33831888,-0.3745804,0.5753076,-0.035160527
988,23.725895,1043.9672,61.44826,0.8059474,-0.23127744,-0.39224708,-0.090879425,-0.21761875,0.7111839,0.12940381,0.1174148,-0.20725742,-0.17304756,0.36541983,-0.47205642,0.36471897,-0.39226907,0.6267382,-0.043788552
989,23.040455,1011.23737,61.31698,0.67666006,-0.2409314,-0.45188373,-0.15897603,-0.26275846,0.63055974,0.12320503,0.1610899,-0.12100273,-0.15604079,0.43059567,-0.44402713,0.26873362,-0.4096922,0.51085067,-0.09426609
990,22.55788,1048.0593,59.28892,0.7771876,-0.29092547,-0.38330457,-0.0354459,-0.27023724,0.7234206,0.18371895,0.09472966,-0.15751144,-0.106742375,0.27866882,-0.50241953,0.36300707,-0.36096442,0.59803635,-0.011427298
991,24.54324,1068.6804,61.055485,0.91903365,-0.21192144,-0.36165956,-0.053992987,-0.17590374,0.7695355,0.13002181,0.07820471,-0.28291738,-0.18885371,0.3235989,-0.49617016,0.43987378,-0.38294595,0.717043,-0.0163268
992,24.356977,1031.8341,61.55808,0.7961674,-0.19527248,-0.4345779,-0.15375802,-0.20179206,0.67703843,0.10120054,0.13167739,-0.21265349,-0.19682162,0.42955488,-0.45545915,0.3380023,-0.41502905,0.60402894,-0.08691372
993,24.00483,1055.1926,62.414577,0.8479167,-0.22376285,-0.36008227,-0.066399574,-0.19483835,0.7404386,0.12235912,0.1116813,-0.24224949,-0.19246197,0.35533804,-0.47290438,0.39861992,-0.38992754,0.67427975,-0.023693673
994,24.415613,1055.7615,58.82179,0.88446224,-0.21476054,-0.4191867,-0.09417116,-0.20220429,0.73264164,0.14245361,0.07255764,-0.24630755,-0.15777633,0.3309077,-0.50454426,0.40211025,-0.38562414,0.65815616,-0.049839392
995,23.752823,1047.1737,60.918438,0.81937885,-0.23344518,-0.39293802,-0.084249824,-0.21800916,0.718213,0.1358122,0.10774736,-0.2119239,-0.16625844,0.35118473,-0.4800428,0.3734025,-0.3881643,0.6331898,-0.0400739
996,23.822397,1100.4355,62.617657,0.9768928,-0.26039678,-0.24871433,0.076504946,-0.17261016,0.8577664,0.16206244,0.05605936,-0.31464887,-0.18053955,0.2167404,-0.5174993,0.520118,-0.34572783,0.81028795,0.078223765
997,24.824852,1051.3625,60.486305,0.8812618,-0.18972808,-0.41649434,-0.11942964,-0.17991713,0.72255564,0.11319745,0.093620524,-0.26208398,-0.19360627,0.38025025,-0.48251694,0.3951747,-0.4021265,0.66589123,-0.063492455
